name,degree,EffectiveSize,Constraint,effciency,hierarhcy,degreeCentrality,closeness,Eigenvector,informationCentrality,betweenCentrality,size,ties,pairs,density,twostepReach,ReachEffic,Broker,nBrock,EgoBetw,nEgoBetw,nWeakComp,pWeakComp,number_of-nodes,number_of_edges,density,inwardlink,outwardlink,inward_type,outward_type,inward_cross,outward_cross,number_alllink,number_alltype,number_allcross,priority,hasComment,length,averfixtime_priority,all_open,7days_open,30days_open,halfYear_open,oneYear_open,all_fix,7days_fix,30days_fix,halfYear_fix,OneYear_fix,avefixtime,avefixtime_7day,avefixtime_30day,avefixtime_halfYear,avefixtime_OneYear,overall_popularity,recent_popularity,relative_popularity,reporter_mean_fix_time,open_bug_reporter,time_diff
HIVE-382,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,22,5.870061591,16,4,8,16,16,48,8,23,48,48,9.377749566,11.94916088,15.13605223,9.377749566,9.377749566,0.714285714,0.714285714,1,3.960891204,4,1.99349537
HIVE-384,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,61,17.09548302,17,2,9,17,17,48,1,23,48,48,9.377749566,0.144178241,15.13605223,9.377749566,9.377749566,0.666666667,0.666666667,1,3.960891204,5,4.388148148
HIVE-387,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,73,5.736386893,17,2,8,17,17,49,1,24,49,49,9.227050501,1.99349537,14.5884457,9.227050501,9.227050501,0.25,0.25,1,3.168321759,3,1.79744213
HIVE-390,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,43,17.09548302,18,3,9,18,18,49,1,24,49,49,9.227050501,1.99349537,14.5884457,9.227050501,9.227050501,0.833333333,0.833333333,1,9.684650463,1,2.927002315
HIVE-391,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,59,17.09548302,19,4,10,19,19,49,1,24,49,49,9.227050501,1.99349537,14.5884457,9.227050501,9.227050501,0.6875,0.6875,1,3.782037037,5,0.209444444
HIVE-393,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,17,4.311290509,17,2,8,17,17,52,4,26,52,52,8.924782986,3.489184028,13.00477965,8.924782986,8.924782986,0.846153846,0.846153846,1,15.31388047,2,1.386597222
HIVE-394,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,12,5.790695602,18,3,9,18,18,52,4,26,52,52,8.924782986,3.489184028,13.00477965,8.924782986,8.924782986,0.764705882,0.764705882,1,3.553846154,4,0.036215278
HIVE-395,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,59,12.09284722,16,2,8,16,16,55,7,29,55,55,9.099473485,7.191294643,12.91402059,9.099473485,9.099473485,0,0,0,0,0,19.26908565
HIVE-397,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,24,16.42102816,17,3,9,17,17,55,7,28,55,55,9.099473485,7.191294643,12.97747065,9.099473485,9.099473485,0.714285714,0.714285714,1,9.684650463,2,0.361724537
HIVE-399,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,99,16.42102816,18,4,10,18,18,55,7,28,55,55,9.099473485,7.191294643,12.97747065,9.099473485,9.099473485,0.777777778,0.777777778,1,3.302586806,4,0.039548611
HIVE-400,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,220,15.55884503,18,4,10,18,18,56,8,29,56,56,8.937689112,6.297326389,12.53133541,8.937689112,8.937689112,0.789473684,0.789473684,1,3.085050926,4,0.280520833
HIVE-402,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,18,5.486078921,15,1,7,15,15,60,12,33,60,60,8.424440586,4.611204668,11.16256278,8.424440586,8.424440586,0.666666667,0.666666667,1,23.10661458,1,11.72886574
