name,degree,EffectiveSize,Constraint,effciency,hierarhcy,degreeCentrality,closeness,Eigenvector,informationCentrality,betweenCentrality,size,ties,pairs,density,twostepReach,ReachEffic,Broker,nBrock,EgoBetw,nEgoBetw,nWeakComp,pWeakComp,number_of-nodes,number_of_edges,density,inwardlink,outwardlink,inward_type,outward_type,inward_cross,outward_cross,number_alllink,number_alltype,number_allcross,priority,hasComment,length,averfixtime_priority,all_open,7days_open,30days_open,halfYear_open,oneYear_open,all_fix,7days_fix,30days_fix,halfYear_fix,OneYear_fix,avefixtime,avefixtime_7day,avefixtime_30day,avefixtime_halfYear,avefixtime_OneYear,overall_popularity,recent_popularity,relative_popularity,reporter_mean_fix_time,open_bug_reporter,time_diff
HDFS-547,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,110,19.51808755,30,1,4,27,30,22,1,5,22,22,20.9687258,1.241736111,32.31103704,20.9687258,20.9687258,0,0,0,0,1,6.970671296
HDFS-553,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,22,19.51808755,30,1,5,27,30,23,2,6,23,23,26.32707277,72.72622106,50.96098187,26.32707277,26.32707277,0,0,0,0,2,6.002893519
HDFS-566,1,0,0,0,1,0.5,0.666666667,0.999997018,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,3,2,1.333333333,1,0,1,0,0,0,1,1,0,2,1,159,50.53151852,28,0,3,24,28,26,3,9,26,26,24.17818421,7.703371914,36.54177855,24.17818421,24.17818421,0,0,0,0,1,982.5431944
HDFS-568,2,2,0.5,1,1,0.5,0,2.48E-06,0,0,3,2,6,0.333333333,2,0.666666667,0,0,0,0,2,0.666666667,5,4,3.2,0,2,0,1,0,1,2,1,1,2,1,26,50.53151852,29,1,4,25,29,26,3,9,26,26,24.17818421,7.703371914,36.54177855,24.17818421,24.17818421,0,0,0,0,0,2.957916667
HDFS-571,1,0,0,0,1,1,1,0.999999005,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,1,0,1,0,1,0,1,1,1,3,1,32,17.74588021,30,2,5,26,30,26,3,9,26,26,24.17818421,7.703371914,36.54177855,24.17818421,24.17818421,0.5,0.5,1,22.98447917,1,1792.740382
HDFS-579,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,24,18.03798887,29,2,4,24,29,28,4,10,28,28,23.40967386,9.95291088,33.87114583,23.40967386,23.40967386,0,0,0,0,1,48.19604167
HDFS-586,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,37,18.03798887,30,2,4,25,30,28,2,7,28,28,23.40967386,13.41903935,27.91437665,23.40967386,23.40967386,0.666666667,0.666666667,1,6.486782407,1,2.570972222
HDFS-587,1,0,0,0,1,0.333333333,0.6,0.999996038,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,4,3,2.25,1,0,1,0,0,0,1,1,0,3,1,29,18.03798887,31,2,5,26,31,28,2,7,28,28,23.40967386,13.41903935,27.91437665,23.40967386,23.40967386,0,0,0,0,0,145.007037
HDFS-588,2,0,0,0,1,1,1,0.999999253,0,0,3,2,6,0.333333333,0,0,0,0,0,0,2,0.666666667,3,2,1.333333333,2,0,1,0,0,0,2,1,0,3,1,16,18.03798887,32,3,6,27,32,28,2,7,28,28,23.40967386,13.41903935,27.91437665,23.40967386,23.40967386,0.4,0.4,1,68.31890046,3,0.368796296
HDFS-596,1,1,1,1,1,1,0,0.001410436,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,0,1,0,1,0,0,1,1,0,0,1,170,21.05759259,32,3,5,27,32,29,2,8,29,29,22.61516084,1.663356481,24.47117911,22.61516084,22.61516084,0,0,0,0,0,72.94001157
HDFS-597,1,0,0,0,1,1,1,0.999999005,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,1,0,1,0,0,0,1,1,0,3,1,67,16.59728412,32,3,5,27,32,30,2,9,30,30,21.94702122,1.469884259,22.03782279,21.94702122,21.94702122,0.333333333,0.333333333,1,22.98447917,2,25.50469907
HDFS-601,1,0,0,0,1,1,1,0.999999005,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,1,0,1,0,0,0,1,1,0,3,1,44,16.59728412,33,3,6,28,33,30,2,9,30,30,21.94702122,1.469884259,22.03782279,21.94702122,21.94702122,0.5,0.5,1,45.66886574,3,4.8946875
HDFS-602,2,0,0,0,1,1,1,0.999999253,0,0,3,2,6,0.333333333,0,0,0,0,0,0,2,0.666666667,3,2,1.333333333,2,0,2,0,0,0,2,2,0,3,1,44,16.59728412,34,4,7,29,34,30,2,9,30,30,21.94702122,1.469884259,22.03782279,21.94702122,21.94702122,1,1,1,16.91032407,0,2.993530093
