name,degree,EffectiveSize,Constraint,effciency,hierarhcy,degreeCentrality,closeness,Eigenvector,informationCentrality,betweenCentrality,size,ties,pairs,density,twostepReach,ReachEffic,Broker,nBrock,EgoBetw,nEgoBetw,nWeakComp,pWeakComp,number_of-nodes,number_of_edges,density,inwardlink,outwardlink,inward_type,outward_type,inward_cross,outward_cross,number_alllink,number_alltype,number_allcross,priority,hasComment,length,averfixtime_priority,all_open,7days_open,30days_open,halfYear_open,oneYear_open,all_fix,7days_fix,30days_fix,halfYear_fix,OneYear_fix,avefixtime,avefixtime_7day,avefixtime_30day,avefixtime_halfYear,avefixtime_OneYear,overall_popularity,recent_popularity,relative_popularity,reporter_mean_fix_time,open_bug_reporter,time_diff
WW-3097,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,38,18.38472222,12,0,5,12,12,31,5,14,31,31,14.33445826,36.70566667,26.30464286,14.33445826,14.33445826,0,0,0,0,0,34.76922454
WW-3098,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,190,18.38472222,13,1,6,13,13,31,5,14,31,31,14.33445826,36.70566667,26.30464286,14.33445826,14.33445826,1,1,1,42.53085648,0,93.86638889
WW-3102,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,183,1.334107143,12,2,5,12,12,33,3,14,33,33,14.14669964,30.31543981,24.20397487,14.14669964,14.14669964,0,0,0,0,0,0.045358796
WW-3103,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,21,17.59046875,12,2,5,12,12,34,3,15,34,34,13.73195432,7.506080247,22.59340046,13.73195432,13.73195432,0,0,0,0,0,7.945115741
WW-3107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,186,17.59046875,13,3,5,13,13,34,3,15,34,34,13.73195432,7.506080247,22.59340046,13.73195432,13.73195432,0,0,0,0,0,34.20266204
WW-3108,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,114,17.59046875,14,4,6,14,14,34,3,15,34,34,13.73195432,7.506080247,22.59340046,13.73195432,13.73195432,1,1,1,0.002465278,0,104.0518519
WW-3109,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,89,17.59046875,15,5,7,15,15,34,3,13,34,34,13.73195432,7.506080247,22.51069623,13.73195432,13.73195432,0,0,0,0,0,29.17949074
WW-3114,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,473,17.59046875,16,6,8,16,16,34,3,13,34,34,13.73195432,7.506080247,22.51069623,13.73195432,13.73195432,0,0,0,0,0,4.780497685
WW-3117,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,62,5.746967593,15,3,6,15,15,36,2,13,36,36,13.32255723,6.362806713,23.34854879,13.32255723,13.32255723,1,1,1,0.045358796,0,0.668032407
WW-3119,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,257,20.04162326,15,2,6,15,15,37,3,14,37,37,12.98054304,4.464548611,21.7285119,12.98054304,12.98054304,1,1,1,0.022951389,0,0.808275463
