name,degree,EffectiveSize,Constraint,effciency,hierarhcy,degreeCentrality,closeness,Eigenvector,informationCentrality,betweenCentrality,size,ties,pairs,density,twostepReach,ReachEffic,Broker,nBrock,EgoBetw,nEgoBetw,nWeakComp,pWeakComp,number_of-nodes,number_of_edges,density,inwardlink,outwardlink,inward_type,outward_type,inward_cross,outward_cross,number_alllink,number_alltype,number_allcross,priority,hasComment,length,averfixtime_priority,all_open,7days_open,30days_open,halfYear_open,oneYear_open,all_fix,7days_fix,30days_fix,halfYear_fix,OneYear_fix,avefixtime,avefixtime_7day,avefixtime_30day,avefixtime_halfYear,avefixtime_OneYear,overall_popularity,recent_popularity,relative_popularity,reporter_mean_fix_time,open_bug_reporter,time_diff
HADOOP-5198,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,142,6.057460134,31,6,30,31,31,33,6,30,33,33,6.686406776,7.697908951,7.240421682,6.686406776,6.686406776,0.25,0.25,1,6.470011574,3,49.93136574
HADOOP-5203,1,0,0,0,1,1,1,0.999999005,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,1,0,1,0,0,0,1,1,0,3,1,87,7.118765625,32,7,31,32,32,33,6,30,33,33,6.686406776,7.697908951,7.240421682,6.686406776,6.686406776,0,0,0,0,0,92.53982639
HADOOP-5204,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,40,6.057460134,33,8,32,33,33,33,6,30,33,33,6.686406776,7.697908951,7.240421682,6.686406776,6.686406776,0,0,0,0,1,0.840451389
HADOOP-5206,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,26,7.118765625,34,9,33,34,34,33,6,30,33,33,6.686406776,7.697908951,7.240421682,6.686406776,6.686406776,1,1,1,1.756315586,0,7.924270833
HADOOP-5209,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,15,1.462725694,35,10,34,35,35,33,5,30,33,33,6.686406776,9.228131944,7.240421682,6.686406776,6.686406776,0.75,0.75,1,4.034803241,1,9.064456019
HADOOP-5210,2,2,0.5,1,1,1,0.5,0.002441988,0,0.5,3,2,6,0.333333333,0,0,0,0,1,0.333333333,2,0.666666667,3,2,1.333333333,1,1,1,1,1,1,2,2,2,2,1,37,4.594679784,31,11,30,31,31,38,8,35,38,38,8.344277534,15.47384115,8.961250661,8.344277534,8.344277534,0,0,0,0,0,43.0581713
HADOOP-5211,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,27,9.497826968,32,12,31,32,32,38,8,35,38,38,8.344277534,15.47384115,8.961250661,8.344277534,8.344277534,0,0,0,0,0,1.305763889
HADOOP-5212,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,8,9.497826968,33,13,32,33,33,38,8,35,38,38,8.344277534,15.47384115,8.961250661,8.344277534,8.344277534,0,0,0,0,0,0.196793981
HADOOP-5213,2,2,0.5,1,1,1,0.5,0.002441988,0,0.5,3,2,6,0.333333333,0,0,0,0,1,0.333333333,2,0.666666667,3,2,1.333333333,1,1,1,1,0,0,2,2,0,0,1,21,5.535759259,32,12,31,32,32,40,10,37,40,40,7.952994792,12.48279745,8.504892392,7.952994792,7.952994792,1,1,1,0.014907407,0,79.08809028
HADOOP-5214,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5.535759259,33,13,32,33,33,40,10,37,40,40,7.952994792,12.48279745,8.504892392,7.952994792,7.952994792,0,0,0,0,1,9.269710648
HADOOP-5218,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,30,9.125785648,34,14,33,34,34,40,10,37,40,40,7.952994792,12.48279745,8.504892392,7.952994792,7.952994792,0,0,0,0,0,14.79104167
HADOOP-5219,1,1,1,1,1,1,0,0.001410436,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,0,1,0,1,0,0,1,1,0,3,1,24,9.125785648,35,15,34,35,35,40,10,37,40,40,7.952994792,12.48279745,8.504892392,7.952994792,7.952994792,1,1,1,0.196793981,0,11.86390046
HADOOP-5224,1,1,1,1,1,1,0,0.001410436,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,0,1,0,1,0,0,1,1,0,0,1,37,5.535759259,35,14,34,35,35,41,11,37,41,41,7.790867209,11.46670349,8.462578516,7.790867209,7.790867209,0,0,0,0,0,6.377222222
HADOOP-5225,1,1,1,1,1,1,0,0.001410436,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,0,1,0,1,0,0,1,1,0,0,1,41,5.535759259,36,15,35,36,36,41,11,37,41,41,7.790867209,11.46670349,8.462578516,7.790867209,7.790867209,0,0,0,0,1,2.071909722
HADOOP-5226,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,18,8.82501558,37,16,36,37,37,41,11,36,41,41,7.790867209,11.46670349,8.536617798,7.790867209,7.790867209,0.6,0.6,1,4.034803241,2,1.046643519
